id,path,label,baseline_split,fold,oof_dusty_prob,oof_pred,mislabel_score_oof,dup_score,mislabel_score_v2_add,mislabel_rank_oof_global,rank_in_fold,is_candidate_top50,is_candidate_top100,active_candidate_set,sample_weight
train_00021,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00021.jpg,0,train,1,0.3075104057788849,0,0.3075104057788849,0.0,0.0401611968096114,529,108,False,False,False,1.0
train_01227,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01227.jpg,0,train,2,0.006506917532533407,0,0.006506917532533407,0.0,5.434279417278217e-07,1073,191,False,False,False,1.0
train_00097,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00097.jpg,0,train,3,0.1052352786064148,0,0.1052352786064148,0.0,2.872073778803496e-09,716,183,False,False,False,1.0
train_00783,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00783.jpg,1,train,4,0.16984465718269348,0,0.8301553428173065,0.0,0.0002207005267709,233,37,False,False,False,1.0
train_00678,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00678.jpg,1,train,4,0.9531981348991394,1,0.046801865100860596,0.0,0.0008816694774487,830,176,False,False,False,1.0
train_01066,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01066.jpg,0,train,0,0.8134225606918335,1,0.8134225606918335,0.0,0.000119749602256,243,68,False,False,False,1.0
train_01151,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01151.jpg,1,train,1,0.9996813535690308,1,0.0003186464309692383,1.0,0.0024552405857391,1266,262,False,False,False,0.5
train_00687,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00687.jpg,0,train,1,0.002592487959191203,0,0.002592487959191203,0.0,1.6841526416755856e-06,1147,230,False,False,False,1.0
train_00545,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00545.jpg,0,train,2,0.0012265145778656006,0,0.0012265145778656006,0.0,0.0008602231700634,1192,215,False,False,False,1.0
train_00747,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00747.jpg,1,train,3,0.8696602582931519,1,0.13033974170684814,0.0,0.0004324801084274,689,175,False,False,False,1.0
train_00380,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00380.jpg,1,train,2,0.871795117855072,1,0.12820488214492798,0.0,0.0418451582887483,692,119,False,False,False,1.0
train_00855,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00855.jpg,1,train,1,0.708609938621521,1,0.291390061378479,0.0,0.0006743808578201,545,112,False,False,False,1.0
train_00493,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00493.jpg,0,train,2,0.0036797882057726383,0,0.0036797882057726383,0.0,5.1539159421567536e-05,1130,203,False,False,False,1.0
train_01071,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01071.jpg,0,train,0,0.05613259598612785,0,0.05613259598612785,0.0,0.0006308121194856,807,138,False,False,False,1.0
train_00997,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00997.jpg,1,train,1,0.36181336641311646,0,0.6381866335868835,0.0,4.001037839252482e-05,332,75,False,False,False,1.0
train_00521,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00521.jpg,0,train,1,0.011328077875077724,0,0.011328077875077724,0.0,0.0410758595288041,1011,189,False,False,False,1.0
train_01079,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01079.jpg,1,train,4,0.9862108826637268,1,0.013789117336273193,1.0,0.0017660986591399,990,223,False,False,False,0.5
train_00260,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00260.jpg,0,train,0,0.00023864227114245296,0,0.00023864227114245296,0.0,2.739471156647417e-05,1273,223,False,False,False,1.0
train_00331,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00331.jpg,0,train,4,0.04193589836359024,0,0.04193589836359024,0.0,0.0100755297919186,847,184,False,False,False,1.0
train_00510,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00510.jpg,1,train,3,0.6509039998054504,1,0.34909600019454956,0.0,0.0011441815135255,489,108,False,False,False,1.0
train_00018,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00018.jpg,1,train,3,0.5484881401062012,1,0.45151185989379883,0.0,0.0426189829815517,427,94,False,False,False,1.0
train_00524,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00524.jpg,0,train,4,0.5245211720466614,1,0.5245211720466614,0.0,0.0401445055921845,386,72,False,False,False,1.0
train_00775,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00775.jpg,0,train,1,0.40253305435180664,0,0.40253305435180664,0.0,3.010105418745472e-05,453,96,False,False,False,1.0
train_00948,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00948.jpg,0,train,2,4.153589179622941e-05,0,4.153589179622941e-05,0.0,9.974927664707477e-05,1316,256,False,False,False,1.0
train_00804,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00804.jpg,0,train,3,0.2624747157096863,0,0.2624747157096863,0.0,1.1504029590210253e-07,558,129,False,False,False,1.0
train_00814,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00814.jpg,1,train,4,0.5636105537414551,1,0.4363894462585449,0.0,5.3063422490436106e-05,437,81,False,False,False,1.0
train_00490,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00490.jpg,0,train,0,0.017534520477056503,0,0.017534520477056503,0.0,1.2950516016493386e-06,958,155,False,False,False,1.0
train_01285,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01285.jpg,0,train,1,0.04072897508740425,0,0.04072897508740425,0.0,4.4492695498371803e-07,850,163,False,False,False,1.0
train_00441,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00441.jpg,1,train,3,0.6630065441131592,1,0.3369934558868408,0.0,0.0005526951933293,501,111,False,False,False,1.0
train_00180,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00180.jpg,0,train,0,0.10228296369314194,0,0.10228296369314194,0.0,5.206952711864102e-07,723,127,False,False,False,1.0
train_01037,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01037.jpg,0,train,2,0.01183867547661066,0,0.01183867547661066,0.0,3.247654760672579e-05,1008,176,False,False,False,1.0
train_00358,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00358.jpg,0,train,1,0.7612849473953247,1,0.7612849473953247,0.0,0.0376995590536896,273,63,False,False,False,1.0
train_00112,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00112.jpg,0,train,0,0.02091546542942524,0,0.02091546542942524,0.0,0.0003631134472547,933,152,False,False,False,1.0
train_01276,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01276.jpg,0,train,3,0.5979616045951843,1,0.5979616045951843,0.0,0.0002367195142549,359,71,False,False,False,1.0
train_00335,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00335.jpg,0,train,3,0.4662671685218811,0,0.4662671685218811,0.0,7.919599576221181e-05,418,89,False,False,False,1.0
train_00698,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00698.jpg,1,train,2,0.984805166721344,1,0.015194833278656006,0.0,9.586333366540406e-05,975,165,False,False,False,1.0
train_00981,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00981.jpg,1,train,4,0.27449649572372437,0,0.7255035042762756,0.0,0.0179892413724301,291,52,False,False,False,1.0
train_00171,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00171.jpg,0,train,4,0.009841186925768852,0,0.009841186925768852,0.0,0.0005164534959034,1032,231,False,False,False,1.0
train_00603,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00603.jpg,0,train,4,0.7963926792144775,1,0.7963926792144775,0.0,0.0005928487338238,260,45,False,False,False,1.0
train_00987,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00987.jpg,0,train,4,0.4151771664619446,0,0.4151771664619446,0.0,3.377020571388576e-06,446,82,False,False,False,1.0
train_00602,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00602.jpg,0,train,0,0.08776560425758362,0,0.08776560425758362,0.0,0.001185310571265,747,132,False,False,False,1.0
train_00208,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00208.jpg,0,train,1,0.982454240322113,1,0.982454240322113,0.0,0.0004126271760491,87,23,False,False,False,1.0
train_00829,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00829.jpg,0,train,4,0.812776505947113,1,0.812776505947113,0.0,0.0007853518724386,245,40,False,False,False,1.0
train_00430,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00430.jpg,0,train,0,0.002871763426810503,0,0.002871763426810503,0.0,0.0001869749591928,1140,186,False,False,False,1.0
train_00045,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00045.jpg,1,train,3,0.6836717128753662,1,0.3163282871246338,0.0,0.0048511571653559,521,120,False,False,False,1.0
train_00150,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00150.jpg,0,train,3,0.24250496923923492,0,0.24250496923923492,0.0,2.904988748621284e-05,573,135,False,False,False,1.0
train_01365,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01365.jpg,1,train,0,0.9729698300361633,1,0.02703016996383667,0.0,0.0031865260586481,907,146,False,False,False,1.0
train_00672,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00672.jpg,0,train,0,9.518652177575859e-07,0,9.518652177575859e-07,0.0,0.0017826354494939,1353,264,False,False,False,1.0
train_00070,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00070.jpg,0,train,1,0.08589056879281998,0,0.08589056879281998,0.0,0.0007527182141136,752,146,False,False,False,1.0
train_01169,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01169.jpg,1,train,3,0.28380855917930603,0,0.716191440820694,0.0,0.0011580081738752,295,48,False,False,False,1.0
train_00176,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00176.jpg,1,train,3,0.1866483837366104,0,0.8133516162633896,0.0,0.0001670159063695,244,31,False,False,False,1.0
train_01211,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01211.jpg,0,train,4,0.06437748670578003,0,0.06437748670578003,0.0,7.87900111528571e-06,791,164,False,False,False,1.0
train_01126,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01126.jpg,1,train,0,0.5668789744377136,1,0.4331210255622864,0.0,0.002686434823193,438,93,False,False,False,1.0
train_01032,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01032.jpg,0,train,3,0.16450253129005432,0,0.16450253129005432,0.0,2.695137243595627e-07,647,157,False,False,False,1.0
train_00060,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00060.jpg,0,train,3,0.09463508427143097,0,0.09463508427143097,1.0,0.0800733436779709,736,191,False,False,False,0.5
train_00668,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00668.jpg,1,train,1,0.8249247670173645,1,0.1750752329826355,0.0,0.0078181747542067,634,128,False,False,False,1.0
train_01003,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01003.jpg,1,train,1,0.13135328888893127,0,0.8686467111110687,0.0,0.0011527860008486,205,50,False,False,False,1.0
train_00237,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00237.jpg,1,train,2,0.9961658716201782,1,0.0038341283798217773,0.0,0.0070822133911772,1126,202,False,False,False,1.0
train_00508,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00508.jpg,0,train,3,0.014966321177780628,0,0.014966321177780628,1.0,7.034754978732543e-05,981,251,False,False,False,0.5
train_00594,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00594.jpg,0,train,3,0.14024601876735687,0,0.14024601876735687,0.0,0.0404123695151704,676,169,False,False,False,1.0
train_01099,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01099.jpg,0,train,1,0.39207062125205994,0,0.39207062125205994,0.0,0.042072795605528,460,98,False,False,False,1.0
train_00161,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00161.jpg,1,train,1,0.9932765960693359,1,0.0067234039306640625,0.0,0.0001361727510235,1070,206,False,False,False,1.0
train_00245,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00245.jpg,1,train,3,0.3702763020992279,0,0.6297236979007721,0.0,0.0021564116167201,338,63,False,False,False,1.0
train_00568,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00568.jpg,0,train,0,1.979674561880529e-05,0,1.979674561880529e-05,0.0,0.0011501646909192,1330,253,False,False,False,1.0
train_00420,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00420.jpg,0,train,0,0.015523229725658894,0,0.015523229725658894,1.0,1.1303630721997053e-06,972,156,False,False,False,0.5
train_01159,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01159.jpg,0,train,0,0.0004232209757901728,0,0.0004232209757901728,0.0,3.926512176250274e-07,1254,217,False,False,False,1.0
train_00939,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00939.jpg,0,train,2,0.19584454596042633,0,0.19584454596042633,0.0,0.0400273612416826,612,105,False,False,False,1.0
train_00809,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00809.jpg,0,train,0,1.7056450474228768e-07,0,1.7056450474228768e-07,0.0,0.0431586419059794,1363,271,False,False,False,1.0
train_01107,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01107.jpg,0,train,1,0.0875139832496643,0,0.0875139832496643,0.0,0.0413356404374511,748,145,False,False,False,1.0
train_01004,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01004.jpg,0,train,4,0.0052476064302027225,0,0.0052476064302027225,1.0,8.177816356084374e-07,1087,243,False,False,False,0.5
train_00846,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00846.jpg,1,train,1,0.9948717951774597,1,0.005128204822540283,0.0,0.0034275444657683,1090,212,False,False,False,1.0
train_01362,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01362.jpg,0,train,2,0.0011474774219095707,0,0.0011474774219095707,0.0,0.001325027146063,1199,219,False,False,False,1.0
train_00548,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00548.jpg,0,train,3,0.1327505111694336,0,0.1327505111694336,0.0,0.0003680874586477,686,174,False,False,False,1.0
train_00565,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00565.jpg,1,train,0,0.10051977634429932,0,0.8994802236557007,0.0,0.0082486383508091,176,53,False,False,False,1.0
train_00924,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00924.jpg,1,train,3,0.8127288222312927,1,0.18727117776870728,0.0,0.0011499745030991,623,148,False,False,False,1.0
train_01068,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01068.jpg,0,train,0,1.5181729395408183e-05,0,1.5181729395408183e-05,1.0,2.284918163387415e-07,1334,255,False,False,False,0.5
train_00582,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00582.jpg,1,train,4,0.13682691752910614,0,0.8631730824708939,0.0,0.004091710472022,208,31,False,False,False,1.0
train_01209,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01209.jpg,1,train,0,0.6832564473152161,1,0.31674355268478394,1.0,0.0425466499402848,520,107,False,False,False,0.5
train_01010,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01010.jpg,1,train,1,0.9962540864944458,1,0.0037459135055541992,0.0,0.0161348179422179,1128,224,False,False,False,1.0
train_01210,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01210.jpg,1,train,4,0.9816735982894897,1,0.018326401710510254,0.25,7.538014118227648e-05,951,212,False,False,False,0.875
train_00744,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00744.jpg,1,train,1,0.007768397685140371,0,0.9922316023148596,0.0,6.275504907042421e-06,71,17,False,True,False,1.0
train_00163,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00163.jpg,1,train,0,0.07175591588020325,0,0.9282440841197968,0.0,0.0658716131694436,152,51,False,False,False,1.0
train_00840,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00840.jpg,0,train,0,0.006813220214098692,0,0.006813220214098692,0.0,3.688639618497848e-05,1069,174,False,False,False,1.0
train_00115,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00115.jpg,1,train,3,0.2733117640018463,0,0.7266882359981537,0.5625,0.0014958683505827,290,44,False,False,False,0.71875
train_01357,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01357.jpg,0,train,0,0.08802440017461777,0,0.08802440017461777,0.0,1.3492872113594412e-05,746,131,False,False,False,1.0
train_00183,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00183.jpg,0,train,4,0.0008829385624267161,0,0.0008829385624267161,0.0,0.0002492826877871,1214,267,False,False,False,1.0
train_00994,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00994.jpg,0,train,4,0.3890526592731476,0,0.3890526592731476,0.0,6.0325087028065245e-05,462,85,False,False,False,1.0
train_00418,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00418.jpg,0,train,2,0.14410997927188873,0,0.14410997927188873,0.0,0.1861438856161749,670,116,False,False,False,1.0
train_01135,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01135.jpg,1,train,2,0.0021533463150262833,0,0.9978466536849737,1.0,0.2675333837320417,40,13,False,True,False,0.5
train_01028,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01028.jpg,0,train,2,0.12564869225025177,0,0.12564869225025177,0.0,0.0001072480622655,696,120,False,False,False,1.0
train_00692,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00692.jpg,0,train,2,0.9877810478210449,1,0.9877810478210449,1.0,0.0,80,22,False,False,False,0.5
train_00577,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00577.jpg,1,train,4,0.9936162233352661,1,0.006383776664733887,0.0,1.935999052967188e-05,1074,236,False,False,False,1.0
train_00452,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00452.jpg,0,train,4,0.08744484186172485,0,0.08744484186172485,0.0,0.2046231754482095,749,153,False,False,False,1.0
train_00522,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00522.jpg,1,train,4,0.950394332408905,1,0.04960566759109497,0.0,0.0034881646432757,823,173,False,False,False,1.0
train_01117,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01117.jpg,1,train,0,0.002368771703913808,0,0.9976312282960862,0.0,0.0617850351932713,42,19,False,True,False,1.0
train_01167,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01167.jpg,0,train,0,0.0004275519459042698,0,0.0004275519459042698,0.0,0.0403486864457447,1253,216,False,False,False,1.0
train_00970,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00970.jpg,1,train,0,0.1553948074579239,0,0.8446051925420761,0.0,0.0403901926912708,219,64,False,False,False,1.0
train_00985,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00985.jpg,0,train,3,0.06537261605262756,0,0.06537261605262756,0.0,6.626894024917157e-06,790,205,False,False,False,1.0
train_00618,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00618.jpg,0,train,4,0.004464500118046999,0,0.004464500118046999,0.0,0.0001196902529967,1106,246,False,False,False,1.0
train_00092,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00092.jpg,1,train,2,0.9691660404205322,1,0.030833959579467773,0.0,6.038588902975392e-06,885,148,False,False,False,1.0
train_00748,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00748.jpg,1,train,3,0.8914717435836792,1,0.1085282564163208,0.0,0.0011276775141128,711,182,False,False,False,1.0
train_00078,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00078.jpg,0,train,2,0.0009926825296133757,0,0.0009926825296133757,0.0,0.000194965907226,1207,223,False,False,False,1.0
train_00294,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00294.jpg,0,train,2,0.008408130146563053,0,0.008408130146563053,0.0,0.0001639275312942,1048,183,False,False,False,1.0
train_00284,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00284.jpg,1,train,3,0.5334948301315308,1,0.46650516986846924,0.0,0.0002468040448761,416,88,False,False,False,1.0
train_00974,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00974.jpg,0,train,4,0.951648473739624,1,0.951648473739624,0.0,0.043119782989294,129,16,False,True,False,1.0
train_00827,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00827.jpg,1,train,3,0.10119903087615967,0,0.8988009691238403,0.0,0.0106149645304326,179,13,False,True,False,1.0
train_01038,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01038.jpg,1,train,0,0.9890734553337097,1,0.010926544666290283,1.0,0.0033466889529305,1019,163,False,False,False,0.5
train_00960,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00960.jpg,0,train,1,0.004479000344872475,0,0.004479000344872475,0.0,0.0006058981296217,1105,217,False,False,False,1.0
train_00722,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00722.jpg,0,train,1,0.002005982678383589,0,0.002005982678383589,0.0,0.0003980799318487,1160,235,False,False,False,1.0
train_00984,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00984.jpg,1,train,4,0.9015847444534302,1,0.09841525554656982,1.0,0.0002670067976065,732,149,False,False,False,0.5
train_00258,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00258.jpg,0,train,3,0.07475919276475906,0,0.07475919276475906,1.0,0.0446871082110457,770,200,False,False,False,0.5
train_00752,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00752.jpg,0,train,2,0.20068879425525665,0,0.20068879425525665,0.0,2.286787825767078e-09,606,104,False,False,False,1.0
train_00229,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00229.jpg,0,train,2,0.009319138713181019,0,0.009319138713181019,1.0,6.69046466833836e-05,1038,181,False,False,False,0.5
train_00806,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00806.jpg,0,train,4,0.033273499459028244,0,0.033273499459028244,0.0,4.3221605839023234e-05,874,196,False,False,False,1.0
train_01267,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01267.jpg,0,train,1,0.12776842713356018,0,0.12776842713356018,0.0,1.552327054562814e-05,693,137,False,False,False,1.0
train_00789,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00789.jpg,0,train,0,0.02792009525001049,0,0.02792009525001049,0.0,0.0438030883517732,898,144,False,False,False,1.0
train_00537,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00537.jpg,0,train,1,0.02058330550789833,0,0.02058330550789833,0.0,3.3646476116360226e-06,935,176,False,False,False,1.0
train_01086,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01086.jpg,1,train,1,0.04680350050330162,0,0.9531964994966984,0.0,0.0007064737383589,126,31,False,False,False,1.0
train_00873,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00873.jpg,0,train,3,0.004564210772514343,0,0.004564210772514343,0.0,2.8659555504988144e-05,1101,267,False,False,False,1.0
train_01271,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01271.jpg,0,train,4,0.003623819909989834,0,0.003623819909989834,0.0,2.265876591784447e-07,1131,252,False,False,False,1.0
train_00736,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00736.jpg,0,train,0,0.0026947162114083767,0,0.0026947162114083767,0.0,0.0849133189278473,1145,188,False,False,False,1.0
train_01007,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01007.jpg,1,train,0,0.003299375530332327,0,0.9967006244696677,0.0,0.0016227958888648,46,22,False,False,False,1.0
train_00856,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00856.jpg,0,train,0,0.008764439262449741,0,0.008764439262449741,0.0,0.0001759079984307,1045,168,False,False,False,1.0
train_00950,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00950.jpg,0,train,2,0.00039771985029801726,0,0.00039771985029801726,0.0,0.0239510094302636,1261,236,False,False,False,1.0
