id,path,label,fold,oof_dusty_prob,oof_pred,mislabel_score_oof,dup_score,mislabel_score_v2_add,rank_oof,rank_v2_add,is_oof_top100,is_v2_add_top100
train_00745,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00745.jpg,0,1,0.853032648563385,1,0.853032648563385,0.0,0.0003257647663674,248,891,False,False
train_00746,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00746.jpg,0,1,0.11810874938964844,0,0.11810874938964844,0.0,0.0025623493055154,566,586,False,False
train_00747,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00747.jpg,1,3,0.9994245767593384,1,0.0005754232406616211,0.0,0.0004324801084274,1140,848,False,False
train_00748,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00748.jpg,1,3,0.9915112853050232,1,0.008488714694976807,0.0,0.0011276775141128,875,714,False,False
train_00749,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00749.jpg,0,4,0.024147290736436844,0,0.024147290736436844,0.0,2.5194043645875457e-05,766,1129,False,False
train_00750,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00750.jpg,1,3,0.987792432308197,1,0.012207567691802979,0.0,1.559697295784113e-05,836,1152,False,False
train_00751,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00751.jpg,1,3,0.6995440721511841,1,0.3004559278488159,0.0,0.0027479407875287,455,577,False,False
train_00752,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00752.jpg,0,2,0.005096480716019869,0,0.005096480716019869,0.0,2.286787825767078e-09,936,1325,False,False
train_00753,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00753.jpg,0,3,2.112469843496001e-08,0,2.112469843496001e-08,0.5625,0.0400428259623786,1358,327,False,False
train_00754,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00754.jpg,1,3,0.9308214783668518,1,0.0691785216331482,0.0,0.0007057956795421,636,784,False,False
train_00755,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00755.jpg,1,3,0.9572173953056335,1,0.042782604694366455,0.0,0.0568856114817441,703,207,False,False
train_00756,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00756.jpg,1,1,0.9889642000198364,1,0.011035799980163574,0.0,0.0012508278705192,846,683,False,False
train_00757,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00757.jpg,1,2,0.8838686347007751,1,0.11613136529922485,0.0,0.0022479137621338,571,607,False,False
train_00758,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00758.jpg,1,2,0.9987208247184753,1,0.0012791752815246582,1.0,0.0463835959670713,1076,228,False,False
train_00759,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00759.jpg,0,1,2.7918511477764696e-05,0,2.7918511477764696e-05,0.0,0.1340095589759275,1279,125,False,False
train_00760,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00760.jpg,0,4,4.843771239393391e-05,0,4.843771239393391e-05,0.0,6.545444101954332e-06,1258,1201,False,False
train_00761,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00761.jpg,0,0,1.2739697922370397e-05,0,1.2739697922370397e-05,0.0,0.0413614086573801,1299,275,False,False
train_00762,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00762.jpg,1,1,0.7087554335594177,1,0.2912445664405823,0.0,0.0,460,1354,False,False
train_00763,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00763.jpg,1,4,0.038253650069236755,0,0.9617463499307632,0.0,0.136276592596515,155,122,False,False
train_00764,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00764.jpg,0,0,0.9934252500534058,1,0.9934252500534058,0.0,0.0002839091256818,92,904,True,False
train_00765,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00765.jpg,0,2,0.002000882988795638,0,0.002000882988795638,0.0,0.0803933385077626,1029,171,False,False
train_00766,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00766.jpg,0,3,0.10728536546230316,0,0.10728536546230316,0.0,1.8170299671118e-06,583,1243,False,False
train_00767,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00767.jpg,1,4,0.9957828521728516,1,0.0042171478271484375,0.0,0.0012681903745237,957,681,False,False
train_00768,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00768.jpg,0,2,0.0014236137503758073,0,0.0014236137503758073,0.0,0.0434821854208482,1059,247,False,False
train_00769,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00769.jpg,0,2,0.0009933732217177749,0,0.0009933732217177749,0.0,0.0003800594844713,1099,870,False,False
train_00770,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00770.jpg,0,1,0.0004466939717531204,0,0.0004466939717531204,1.0,0.0005707313908993,1159,814,False,False
train_00771,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00771.jpg,1,1,0.9992626309394836,1,0.0007373690605163574,0.0,0.0009455125665856,1121,744,False,False
train_00772,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00772.jpg,0,0,0.004520421382039785,0,0.004520421382039785,0.0,0.1397679519050903,951,118,False,False
train_00773,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00773.jpg,0,4,0.1586606502532959,0,0.1586606502532959,0.0,0.0004300778385515,531,850,False,False
train_00774,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00774.jpg,1,4,0.4423817992210388,0,0.5576182007789612,0.0,0.0028618500089281,362,571,False,False
train_00775,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00775.jpg,0,1,0.016211606562137604,0,0.016211606562137604,0.0,3.0101054187454717e-05,809,1119,False,False
train_00776,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00776.jpg,0,2,0.005848895292729139,0,0.005848895292729139,0.0,9.669569358936752e-05,926,1029,False,False
train_00777,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00777.jpg,1,3,0.3642171323299408,0,0.6357828676700592,0.0,0.0,325,1355,False,False
train_00778,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00778.jpg,0,2,0.11648692935705185,0,0.11648692935705185,0.0,1.9574986079338432e-05,569,1142,False,False
train_00779,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00779.jpg,0,0,6.534637009281141e-08,0,6.534637009281141e-08,0.0,0.0027311571717312,1352,579,False,False
train_00780,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00780.jpg,1,1,0.999881386756897,1,0.00011861324310302734,0.0,0.0065576450264552,1229,484,False,False
train_00781,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00781.jpg,1,3,0.9993506073951721,1,0.0006493926048278809,0.0,0.0002596322736633,1131,919,False,False
train_00782,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00782.jpg,1,3,0.9999138116836548,1,8.618831634521484e-05,1.0,0.0002491642000142,1240,927,False,False
train_00783,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00783.jpg,1,4,0.05109425261616707,0,0.9489057473838329,0.0,0.0002207005267709,174,943,False,False
train_00784,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00784.jpg,1,1,0.13228411972522736,0,0.8677158802747726,1.0,0.959734025873763,243,13,False,True
train_00785,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00785.jpg,1,2,0.8594803214073181,1,0.14051967859268188,0.0,6.699235550571823e-05,549,1059,False,False
train_00786,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00786.jpg,0,3,0.0192114245146513,0,0.0192114245146513,0.0,0.0400670247511832,789,323,False,False
train_00787,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00787.jpg,0,1,0.009542321786284447,0,0.009542321786284447,0.0,0.000171147124872,863,965,False,False
train_00788,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00788.jpg,0,1,0.035926349461078644,0,0.035926349461078644,0.0,0.0552618242099894,721,210,False,False
train_00789,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00789.jpg,0,0,0.026256408542394638,0,0.026256408542394638,0.0,0.0438030883517732,760,245,False,False
train_00790,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00790.jpg,0,0,0.012269017286598682,0,0.012269017286598682,0.0,7.002701568920313e-07,835,1271,False,False
train_00791,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00791.jpg,1,2,0.9995061159133911,1,0.0004938840866088867,0.0,0.007095708110772,1154,475,False,False
train_00792,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00792.jpg,0,1,0.006083172746002674,0,0.006083172746002674,0.0,0.0408368556872887,921,288,False,False
train_00793,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00793.jpg,0,1,1.401971803716151e-05,0,1.401971803716151e-05,0.0,8.438790136688216e-06,1296,1191,False,False
train_00794,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00794.jpg,1,0,0.0013872504932805896,0,0.9986127495067194,0.0,0.0029267680587054,51,568,True,False
train_00795,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00795.jpg,1,4,0.02437238022685051,0,0.9756276197731495,0.0,0.326919991768745,136,69,False,True
train_00796,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00796.jpg,0,3,0.9306396245956421,1,0.9306396245956421,0.0,0.6645972344075084,192,48,False,True
train_00797,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00797.jpg,0,2,0.9400792121887207,1,0.9400792121887207,0.0,3.0652733805075583e-06,183,1232,False,False
train_00798,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00798.jpg,0,3,0.00044710529618896544,0,0.00044710529618896544,0.5625,5.738532848909017e-09,1158,1318,False,False
train_00799,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00799.jpg,0,2,0.9999557733535767,1,0.9999557733535767,0.0,0.8960459128266933,15,32,True,True
train_00800,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00800.jpg,0,4,0.9114778637886047,1,0.9114778637886047,0.0,0.1803844859470381,212,103,False,False
train_00801,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00801.jpg,0,1,0.9934915900230408,1,0.9934915900230408,0.0,6.153078393806827e-06,91,1205,True,False
train_00802,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00802.jpg,0,0,9.64788000601402e-07,0,9.64788000601402e-07,0.0,0.0414024561119309,1337,274,False,False
train_00803,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00803.jpg,1,3,0.06433422118425369,0,0.9356657788157463,0.0,0.0015554218941203,188,657,False,False
train_00804,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00804.jpg,0,3,0.5848380327224731,1,0.5848380327224731,0.0,1.1504029590210253e-07,352,1301,False,False
train_00805,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00805.jpg,1,4,0.15775758028030396,0,0.842242419719696,0.0,0.003112625353908,259,559,False,False
train_00806,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00806.jpg,0,4,0.005082973279058933,0,0.005082973279058933,0.0,4.3221605839023234e-05,938,1093,False,False
train_00807,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00807.jpg,1,4,0.837548017501831,1,0.16245198249816895,0.0,0.0143709320864608,527,409,False,False
train_00808,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00808.jpg,0,4,0.3519230782985687,0,0.3519230782985687,0.0,0.282040066947622,433,74,False,True
train_00809,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00809.jpg,0,0,0.2465968132019043,0,0.2465968132019043,0.0,0.0431586419059794,486,248,False,False
train_00810,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00810.jpg,0,1,0.0013934207381680608,0,0.0013934207381680608,0.0,0.0017374083945111,1062,644,False,False
train_00811,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00811.jpg,1,1,0.9806820154190063,1,0.019317984580993652,1.0,0.0005101561209627,788,823,False,False
train_00812,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00812.jpg,0,1,5.088393209007336e-06,0,5.088393209007336e-06,0.25,0.0002893869553167,1310,900,False,False
train_00813,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00813.jpg,1,4,0.9922817349433899,1,0.007718265056610107,0.0,0.030898450460649,888,357,False,False
train_00814,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00814.jpg,1,4,0.9787703156471252,1,0.021229684352874756,0.0,5.3063422490436106e-05,774,1077,False,False
train_00815,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00815.jpg,1,3,0.9904190897941589,1,0.009580910205841064,0.0,0.0198251442178962,862,386,False,False
train_00816,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00816.jpg,1,2,0.17150452733039856,0,0.8284954726696014,0.0,0.907857049247918,267,27,False,True
train_00817,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00817.jpg,0,3,0.029266681522130966,0,0.029266681522130966,0.0,0.0002419641639036,750,933,False,False
train_00818,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00818.jpg,1,4,0.0341125950217247,0,0.9658874049782753,0.0,5.737118679361823e-05,148,1074,False,False
train_00819,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00819.jpg,0,3,0.07394885271787643,0,0.07394885271787643,0.0,0.0001007103415285,624,1025,False,False
train_00820,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00820.jpg,1,3,0.9992169141769409,1,0.000783085823059082,0.0,0.0052461063997293,1114,503,False,False
train_00821,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00821.jpg,1,4,0.8254656195640564,1,0.1745343804359436,1.0,0.0001206608088884,523,1002,False,False
train_00822,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00822.jpg,0,3,0.007824458181858063,0,0.007824458181858063,0.0,0.0012235245132678,885,688,False,False
train_00823,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00823.jpg,1,4,0.938289999961853,1,0.06171000003814697,0.0,0.0063346981038289,655,487,False,False
train_00824,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00824.jpg,0,3,0.03777818754315376,0,0.03777818754315376,0.0,0.0014815550979172,719,665,False,False
train_00825,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00825.jpg,0,4,0.013966895639896393,0,0.013966895639896393,0.0,0.044564578340528,818,242,False,False
train_00826,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00826.jpg,1,4,0.999316930770874,1,0.0006830692291259766,0.0,0.0218967828571397,1125,379,False,False
train_00827,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00827.jpg,1,3,0.003917051944881678,0,0.9960829480551183,0.0,0.0106149645304326,76,438,True,False
train_00828,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00828.jpg,1,2,0.9890756607055664,1,0.010924339294433594,0.0,0.0069823632774834,847,479,False,False
train_00829,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00829.jpg,0,4,0.020480163395404816,0,0.020480163395404816,0.0,0.0007853518724386,779,766,False,False
train_00830,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00830.jpg,0,3,0.44620639085769653,0,0.44620639085769653,0.0,0.4791074476907618,401,54,False,True
train_00831,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00831.jpg,1,4,0.1824355572462082,0,0.8175644427537918,0.0,0.0136021718910897,270,416,False,False
train_00832,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00832.jpg,0,0,0.7206616997718811,1,0.7206616997718811,0.0,0.0401266592818944,297,313,False,False
train_00833,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00833.jpg,0,4,0.46470963954925537,0,0.46470963954925537,0.0,0.0001410785864038,398,986,False,False
train_00834,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00834.jpg,0,0,0.00017418572679162025,0,0.00017418572679162025,0.0,0.0,1206,1356,False,False
train_00835,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00835.jpg,0,4,0.010187746025621891,0,0.010187746025621891,0.0,0.0010033969355682,855,735,False,False
train_00836,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00836.jpg,0,0,0.1106114536523819,0,0.1106114536523819,0.0,0.0002816168803695,577,907,False,False
train_00837,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00837.jpg,1,4,0.1295957714319229,0,0.8704042285680771,0.0,0.0024679961798713,242,591,False,False
train_00838,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00838.jpg,0,3,6.516031862702221e-05,0,6.516031862702221e-05,0.0,2.8922684655400057e-05,1252,1121,False,False
train_00839,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00839.jpg,0,1,0.17444872856140137,0,0.17444872856140137,0.0,0.0400587202933131,524,324,False,False
train_00840,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00840.jpg,0,0,3.564489816199057e-05,0,3.564489816199057e-05,0.0,3.688639618497848e-05,1268,1107,False,False
train_00841,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00841.jpg,0,3,0.3111588656902313,0,0.3111588656902313,0.0,2.48400382218438e-06,450,1237,False,False
train_00842,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00842.jpg,1,1,0.007862994447350502,0,0.9921370055526495,0.0,0.0025175659198072,99,589,True,False
train_00843,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00843.jpg,0,0,0.05125509202480316,0,0.05125509202480316,0.0,0.0401062009254273,678,316,False,False
train_00844,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00844.jpg,0,4,0.020136112347245216,0,0.020136112347245216,0.0,6.809168127671982e-05,782,1058,False,False
train_00845,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00845.jpg,0,3,0.9852995872497559,1,0.9852995872497559,0.0,0.1763018397946594,120,104,False,False
train_00846,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00846.jpg,1,1,0.9971339702606201,1,0.002866029739379883,0.0,0.0034275444657683,1000,547,False,False
train_00847,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00847.jpg,1,0,0.6960229277610779,1,0.3039770722389221,0.0,0.0601803480249574,453,197,False,False
train_00848,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00848.jpg,1,0,0.9530966877937317,1,0.04690331220626831,0.0,0.0003359376761328,692,888,False,False
train_00849,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00849.jpg,0,3,0.06827673316001892,0,0.06827673316001892,0.0,0.0400049423807476,641,340,False,False
train_00850,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00850.jpg,0,2,0.00018383208953309804,0,0.00018383208953309804,0.0,1.3649993894810004e-06,1200,1252,False,False
train_00851,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00851.jpg,0,1,0.004120650235563517,0,0.004120650235563517,0.0,0.0400062500629779,961,339,False,False
train_00852,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00852.jpg,0,3,0.48270994424819946,0,0.48270994424819946,0.0,0.1839749896195361,390,101,False,False
train_00853,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00853.jpg,1,1,0.0007743787136860192,0,0.999225621286314,0.0,0.0135041074978863,41,417,True,False
train_00854,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00854.jpg,0,1,0.10950220376253128,0,0.10950220376253128,0.0,5.284277832535481e-05,580,1078,False,False
train_00855,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00855.jpg,1,1,0.9952038526535034,1,0.004796147346496582,0.0,0.0006743808578201,947,793,False,False
train_00856,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00856.jpg,0,0,0.1424136906862259,0,0.1424136906862259,0.0,0.0001759079984307,548,963,False,False
train_00857,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00857.jpg,0,3,0.0035118735395371914,0,0.0035118735395371914,0.0,0.1270970972974575,973,130,False,False
train_00858,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00858.jpg,0,2,0.05107446387410164,0,0.05107446387410164,0.0,0.0001523430760761,679,978,False,False
train_00859,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00859.jpg,1,2,0.12627847492694855,0,0.8737215250730515,0.0,0.1941990323068214,239,96,False,True
train_00860,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00860.jpg,0,2,0.001495179021731019,0,0.001495179021731019,1.0,7.014641533132862e-05,1057,1054,False,False
train_00861,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00861.jpg,0,1,0.3854368031024933,0,0.3854368031024933,0.0,0.0421561068925529,423,264,False,False
train_00862,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00862.jpg,0,0,0.00016291014617308974,0,0.00016291014617308974,0.25,9.131000061226312e-07,1212,1265,False,False
train_00863,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00863.jpg,0,4,0.12333455681800842,0,0.12333455681800842,0.0,0.001115862901979,565,715,False,False
train_00864,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00864.jpg,1,0,0.9425119757652283,1,0.05748802423477173,0.0,3.932545083270567e-05,665,1100,False,False
train_00865,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00865.jpg,0,2,0.01997939869761467,0,0.01997939869761467,0.0,3.698694410277141e-06,783,1222,False,False
train_00866,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00866.jpg,1,0,0.9883899688720703,1,0.011610031127929688,0.0,0.006600388516247,844,482,False,False
train_00867,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00867.jpg,0,2,3.1186442356556654e-05,0,3.1186442356556654e-05,1.0,2.823326912914921e-07,1272,1292,False,False
train_00868,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00868.jpg,0,4,0.06632144004106522,0,0.06632144004106522,0.0,0.0021903790368,643,609,False,False
train_00869,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00869.jpg,1,2,0.9996482133865356,1,0.00035178661346435547,0.0,0.0002064341052002,1171,949,False,False
train_00870,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00870.jpg,1,3,0.9981045722961426,1,0.0018954277038574219,0.0,0.0176831914171478,1036,394,False,False
train_00871,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00871.jpg,0,4,0.013918226584792137,0,0.013918226584792137,0.0,0.0016633596209683,820,646,False,False
train_00872,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00872.jpg,1,3,0.755503237247467,1,0.24449676275253296,0.0,0.000452522142852,488,841,False,False
train_00873,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00873.jpg,0,3,0.0006725094863213599,0,0.0006725094863213599,0.0,2.8659555504988144e-05,1128,1123,False,False
train_00874,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00874.jpg,1,3,0.15654446184635162,0,0.8434555381536484,0.0,0.1659113743897484,257,110,False,False
train_00875,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00875.jpg,1,4,0.9515438675880432,1,0.04845613241195679,0.0,0.0002126763892349,688,948,False,False
train_00876,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00876.jpg,0,1,0.9945863485336304,1,0.9945863485336304,0.0,8.574546474572374e-05,85,1038,True,False
train_00877,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00877.jpg,0,4,0.6554394960403442,1,0.6554394960403442,0.0,0.0001993053841412,319,951,False,False
train_00878,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00878.jpg,1,2,0.961391806602478,1,0.03860819339752197,1.0,0.0425654658018119,718,256,False,False
