id,path,label,pred_label,pred_clean,pred_dusty,confidence,embedding_row,nearest_id,nearest_cos_sim,resnet18_dup_score,phash_dup_score,phash_nearest_id,nearest_phash_dist,dup_score,dup_source,effective_nearest_id,nearest_label,label_conflict,mean_cos,centroid_cos,density_rank,centroid_rank,ood_score_raw,ood_score,disagreement,mislabel_score
train_00681,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00681.jpg,1,1,0.0011663207551464438,0.9988337159156799,0.9976674318313599,681,train_00533,0.83014715,0.0,0.0,train_00666,20.0,0.0,none,train_00533,1,False,0.82585764,0.75947833,0.8125915080527086,0.4882869692532943,0.31713030746705706,0.31713030746705706,0.0011662840843200684,0.0007945623499987296
train_00682,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00682.jpg,0,0,0.9999945163726807,5.448166575661162e-06,0.9999890923500061,682,train_00147,0.8461939,0.0,0.0,train_00115,18.0,0.0,none,train_00147,0,False,0.8252633,0.77499664,0.8060029282576867,0.6185944363103953,0.2689604685212299,0.2689604685212299,5.448166575661162e-06,3.982781697627007e-06
train_00683,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00683.jpg,0,0,0.9987478256225586,0.0012521333992481232,0.997495710849762,683,train_00832,0.84022486,0.0,0.0,train_00131,18.0,0.0,none,train_00832,0,False,0.80595475,0.75496817,0.6017569546120058,0.4546120058565154,0.45710102489019033,0.45710102489019033,0.0012521333992481232,0.0006780795686178206
train_00684,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00684.jpg,1,1,0.01656932197511196,0.9834307432174683,0.9668614864349365,684,train_00744,0.79722536,0.0,0.0,train_00325,16.0,0.0,none,train_00744,1,False,0.7877723,0.76602757,0.4143484626647145,0.5380673499267935,0.5361639824304539,0.5361639824304539,0.01656925678253174,0.0074307347487962425
train_00685,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00685.jpg,1,1,0.002722735283896327,0.9972773194313049,0.9945546388626099,685,train_01209,0.99481964,0.0,1.0,train_01209,0.0,1.0,phash,train_01209,1,False,0.8344277,0.72716624,0.8748169838945827,0.26207906295754024,0.3702781844802342,0.3702781844802342,0.0027226805686950684,0.0017051951084125687
train_00686,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00686.jpg,1,1,0.0006412575021386147,0.9993587136268616,0.9987174272537231,686,train_00781,0.931932,0.0,0.0,train_00781,12.0,0.0,none,train_00781,1,False,0.8229618,0.6827947,0.7825768667642753,0.09809663250366032,0.49121522693997066,0.49121522693997066,0.0006412863731384277,0.0003258582681669171
train_00687,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00687.jpg,0,0,0.9999971389770508,2.8069289328414015e-06,0.9999943971633911,687,train_01067,0.88538957,0.0,0.0,train_00330,16.0,0.0,none,train_01067,0,False,0.8282765,0.77032244,0.8308931185944363,0.5761346998535871,0.2710102489019034,0.2710102489019034,2.8069289328414015e-06,2.0462109594521915e-06
train_00688,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00688.jpg,0,0,0.995554506778717,0.004445462021976709,0.9911090731620789,688,train_00944,0.78307045,0.0,0.0,train_01344,16.0,0.0,none,train_00944,0,False,0.7750549,0.8167707,0.2935578330893119,0.9106881405563689,0.45959004392386527,0.45959004392386527,0.004445462021976709,0.0023810126229138005
train_00689,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00689.jpg,1,1,0.010356058366596699,0.989643931388855,0.97928786277771,689,train_00255,0.79413867,0.0,0.0,train_00927,16.0,0.0,none,train_00255,1,False,0.7452911,0.6633437,0.1171303074670571,0.057833089311859445,0.9065885797950219,0.9065885797950219,0.01035606861114502,0.000947338671373067
train_00690,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00690.jpg,1,1,0.0002465617435518652,0.9997534155845642,0.9995068311691284,690,train_00611,0.87030315,0.0,0.0,train_00045,18.0,0.0,none,train_00611,1,False,0.8363177,0.7278713,0.8887262079062958,0.2679355783308931,0.3595900439238653,0.3595900439238653,0.000246584415435791,0.0001578372358458213
train_00691,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00691.jpg,1,1,0.0016645423602312803,0.9983355402946472,0.9966710805892944,691,train_01049,0.84094775,0.0,0.0,train_00165,14.0,0.0,none,train_01049,1,False,0.81211394,0.6949655,0.6749633967789166,0.12884333821376281,0.5434846266471449,0.5434846266471449,0.0016644597053527832,0.0007573219595993242
train_00692,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00692.jpg,0,1,0.49788472056388855,0.5021153092384338,0.004230618476867676,692,train_01315,0.96851635,0.0,1.0,train_01315,0.0,1.0,phash,train_01315,1,True,0.6906227,0.5993768,0.010980966325036604,0.010248901903367497,0.9893118594436311,0.9893118594436311,0.5021153092384338,2.2704371339546577e-05
train_00693,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00693.jpg,0,0,0.965055525302887,0.03494450822472572,0.9301109910011292,693,train_01359,0.7684983,0.0,0.0,train_00184,20.0,0.0,none,train_01359,0,False,0.7447661,0.77074546,0.11566617862371889,0.58199121522694,0.6978038067349926,0.6978038067349926,0.03494450822472572,0.009822062621535886
train_00694,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00694.jpg,0,0,0.9987010955810547,0.0012988824164494872,0.9974022507667542,694,train_00068,0.786943,0.0,0.0,train_00350,16.0,0.0,none,train_00068,0,False,0.7731996,0.77440906,0.28111273792093705,0.6105417276720352,0.5871156661786237,0.5871156661786237,0.0012988824164494872,0.0005348950589645071
train_00695,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00695.jpg,0,0,0.9998592138290405,0.0001408254902344197,0.9997183680534363,695,train_00983,0.91994816,0.0,0.0,train_00983,16.0,0.0,none,train_00983,0,False,0.838462,0.7962445,0.9011713030746705,0.801610541727672,0.13865300146412896,0.13865300146412896,0.0001408254902344197,0.00012126545148454026
train_00696,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00696.jpg,0,0,0.9999984502792358,1.5173604879237246e-06,0.9999969601631165,696,train_00934,0.8354087,0.0,0.0,train_01329,18.0,0.0,none,train_00934,0,False,0.8234126,0.7940063,0.787701317715959,0.7855051244509517,0.21317715959004402,0.21317715959004402,1.5173604879237246e-06,1.1938902597913027e-06
train_00697,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00697.jpg,0,0,0.9999940395355225,5.9915059864579234e-06,0.9999880194664001,697,train_00884,0.97864115,0.0,0.0,train_00361,18.0,0.0,none,train_00884,0,False,0.77948827,0.70990014,0.33455344070278187,0.17642752562225475,0.728696925329429,0.728696925329429,5.9915059864579234e-06,1.6254945215081207e-06
train_00698,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00698.jpg,1,1,0.0001597977679921314,0.9998401403427124,0.9996802806854248,698,train_01091,0.8634559,0.0,0.0,train_00930,16.0,0.0,none,train_01091,1,False,0.82817584,0.66031224,0.8301610541727672,0.05417276720351391,0.4802342606149341,0.4802342606149341,0.00015985965728759766,8.306300762661378e-05
train_00699,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00699.jpg,0,0,0.999213695526123,0.0007863139035180211,0.9984273910522461,699,train_00276,0.97964996,0.0,1.0,train_00276,0.0,1.0,phash,train_00276,0,False,0.8304976,0.8331732,0.8440702781844802,0.9685212298682284,0.10614934114202046,0.10614934114202046,0.0007863139035180211,0.000701741896932003
train_00700,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00700.jpg,1,1,0.0013154735788702965,0.9986844658851624,0.9973689317703247,700,train_00577,0.8548354,0.0,0.0,train_00312,18.0,0.0,none,train_00577,1,False,0.7949542,0.6930638,0.48316251830161056,0.12298682284040996,0.6609077598828696,0.6609077598828696,0.0013155341148376465,0.00044491372353882403
train_00701,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00701.jpg,0,0,0.9994568228721619,0.0005431819590739906,0.9989136457443237,701,train_00502,0.96325827,0.0,0.0,train_00034,18.0,0.0,none,train_00502,0,False,0.8219527,0.76305115,0.7657393850658858,0.513177159590044,0.335285505124451,0.335285505124451,0.0005431819590739906,0.00036066868148269305
train_00702,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00702.jpg,0,0,0.9999988079071045,1.1965516932832543e-06,0.999997615814209,702,train_00883,0.87710434,0.0,0.0,train_01002,18.0,0.0,none,train_00883,0,False,0.850169,0.74776715,0.9655929721815519,0.3953147877013177,0.2625183016105418,0.2625183016105418,1.1965516932832543e-06,8.824328710843876e-07
train_00703,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00703.jpg,0,0,0.9997783303260803,0.00022171363525558263,0.9995566010475159,703,train_00361,0.8015075,0.0,0.0,train_00743,18.0,0.0,none,train_00361,0,False,0.7839238,0.7762461,0.3733528550512445,0.6310395314787701,0.5235724743777452,0.5235724743777452,0.00022171363525558263,0.00010558364219795228
train_00704,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00704.jpg,1,1,0.0011910463217645884,0.9988089799880981,0.9976179599761963,704,train_00997,0.83839583,0.0,0.0,train_00027,18.0,0.0,none,train_00997,1,False,0.81715727,0.76788795,0.7174231332357247,0.5512445095168375,0.3490483162518302,0.3490483162518302,0.0011910200119018555,0.0007734496948745414
train_00705,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00705.jpg,1,1,0.0057940492406487465,0.9942060112953186,0.9884120225906372,705,train_00117,0.8207309,0.0,0.0,train_00910,18.0,0.0,none,train_00117,1,False,0.7994072,0.76120424,0.5351390922401171,0.4970717423133236,0.4800878477306003,0.4800878477306003,0.0057939887046813965,0.0029774579185113605
train_00706,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00706.jpg,0,1,0.24161894619464874,0.7583810091018677,0.5167620182037354,706,train_01015,0.7623825,0.0,0.0,train_00000,18.0,0.0,none,train_01015,1,False,0.74496156,0.81799054,0.116398243045388,0.9158125915080527,0.563836017569546,0.563836017569546,0.7583810091018677,0.17093375548684503
train_00707,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00707.jpg,0,0,0.9989742040634155,0.001025838078930974,0.9979483485221863,707,train_00817,0.93569666,0.0,0.0,train_00083,18.0,0.0,none,train_00817,0,False,0.75066644,0.68999726,0.14275256222547583,0.11493411420204978,0.8683748169838946,0.8683748169838946,0.001025838078930974,0.0001347490983355173
train_00708,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00708.jpg,1,1,0.0037971732672303915,0.9962028861045837,0.9924057722091675,708,train_00757,0.8022401,0.0,0.0,train_00367,18.0,0.0,none,train_00757,1,False,0.7900743,0.73965824,0.4333821376281113,0.3330893118594436,0.6067349926793558,0.6067349926793558,0.0037971138954162598,0.0014819317759751866
train_00709,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00709.jpg,1,1,0.02883051708340645,0.9711694121360779,0.9423388242721558,709,train_00284,0.9157226,0.0,0.0,train_00032,18.0,0.0,none,train_00284,1,False,0.80365515,0.7432142,0.5790629575402635,0.35505124450951686,0.5105417276720352,0.5105417276720352,0.02883058786392212,0.013297691556539122
train_00710,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00710.jpg,0,0,0.9999738931655884,2.6053976398543455e-05,0.9999479055404663,710,train_01068,0.844223,0.0,0.0,train_00025,18.0,0.0,none,train_01068,0,False,0.8241221,0.79986984,0.7928257686676428,0.8250366032210834,0.19428989751098102,0.19428989751098102,2.6053976398543455e-05,2.099085842992323e-05
train_00711,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00711.jpg,0,0,0.9993932247161865,0.0006067533395253122,0.9987865090370178,711,train_01322,0.8381759,0.0,0.0,train_00250,20.0,0.0,none,train_01322,0,False,0.7962612,0.81499547,0.5,0.8989751098096632,0.34040995607613467,0.34040995607613467,0.0006067533395253122,0.0003997228125166663
train_00712,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00712.jpg,0,0,0.9993019104003906,0.0006980580510571599,0.998603880405426,712,train_00195,0.99770075,0.08949729622583025,1.0,train_00195,0.0,1.0,phash,train_00195,0,False,0.8323749,0.852484,0.862371888726208,0.9963396778916545,0.08404099560761347,0.08404099560761347,0.0006980580510571599,0.000638499888976319
train_00713,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00713.jpg,1,1,0.01647932268679142,0.9835206866264343,0.9670413732528687,713,train_00053,0.9234784,0.0,0.0,train_01237,18.0,0.0,none,train_00053,1,False,0.8250882,0.7791699,0.8045387994143485,0.6581259150805271,0.2540263543191801,0.2540263543191801,0.016479313373565674,0.01188796867782066
train_00714,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00714.jpg,0,0,0.9999927282333374,7.218461632874096e-06,0.9999855756759644,714,train_00362,0.82023764,0.0,0.0,train_01178,12.0,0.0,none,train_00362,0,False,0.7876686,0.76880383,0.4128843338213763,0.5600292825768668,0.5282576866764275,0.5282576866764275,7.218461632874096e-06,3.4052046708453976e-06
train_00715,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00715.jpg,0,0,0.9999672174453735,3.282098987256177e-05,0.9999343752861023,715,train_00326,0.9436343,0.0,0.0,train_00326,10.0,0.0,none,train_00326,0,False,0.82718354,0.79187286,0.8235724743777453,0.7642752562225475,0.20014641288433377,0.20014641288433377,3.282098987256177e-05,2.625026370315334e-05
train_00716,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00716.jpg,0,0,0.9980358481407166,0.0019641295075416565,0.9960717558860779,716,train_00793,0.80636644,0.0,0.0,train_00769,16.0,0.0,none,train_00793,0,False,0.78911525,0.82464147,0.4267935578330893,0.9443631039531479,0.3661786237188872,0.3661786237188872,0.0019641295075416565,0.0012400169680178155
train_00717,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00717.jpg,1,1,0.0008156811236403883,0.9991843104362488,0.9983686208724976,717,train_00744,0.8451319,0.0,0.0,train_00185,20.0,0.0,none,train_00744,1,False,0.81608665,0.73816586,0.7093704245973645,0.3257686676427526,0.4440702781844803,0.4440702781844803,0.0008156895637512207,0.00045272629717871667
train_00718,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00718.jpg,1,1,0.0006390674971044064,0.999360978603363,0.9987219572067261,718,train_00898,0.8487394,0.0,0.0,train_00126,20.0,0.0,none,train_00898,1,False,0.82528293,0.7536226,0.8067349926793558,0.4377745241581259,0.3408491947291362,0.3408491947291362,0.0006390213966369629,0.0004206731418972162
train_00719,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00719.jpg,1,0,0.6820915937423706,0.3179084360599518,0.36418312788009644,719,train_00683,0.76742816,0.0,0.0,train_00659,18.0,0.0,none,train_00683,0,False,0.73700064,0.8117039,0.07833089311859444,0.8865300146412884,0.5983894582723279,0.5983894582723279,0.6820915639400482,0.0997625643162618
train_00720,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00720.jpg,0,0,0.9932237863540649,0.006776291877031326,0.9864473938941956,720,train_00897,0.81058276,0.0,0.0,train_00160,18.0,0.0,none,train_00897,0,False,0.7773316,0.8261626,0.3103953147877013,0.9524158125915081,0.4327964860907759,0.4327964860907759,0.006776291877031326,0.0037914466268225444
train_00721,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00721.jpg,0,0,0.9998151659965515,0.00018488131172489375,0.9996302127838135,721,train_00275,0.81693894,0.0,0.0,train_00200,20.0,0.0,none,train_00275,0,False,0.79493827,0.76651824,0.48243045387994143,0.5424597364568082,0.4935578330893119,0.4935578330893119,0.00018488131172489375,9.359706832846554e-05
train_00722,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00722.jpg,0,0,0.9993360638618469,0.000663907325360924,0.9986721873283386,722,train_01058,0.8173411,0.0,0.0,train_01129,18.0,0.0,none,train_01058,0,False,0.8012889,0.7998198,0.5592972181551976,0.8243045387994143,0.33469985358711574,0.33469985358711574,0.000663907325360924,0.0004411111490427555
train_00723,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00723.jpg,0,0,0.9740191102027893,0.025980887934565544,0.9480382204055786,723,train_01345,0.85444814,0.0,0.0,train_00083,14.0,0.0,none,train_01345,0,False,0.81340516,0.7681702,0.6830161054172768,0.5556368960468521,0.3679355783308931,0.3679355783308931,0.025980887934565544,0.01556829961167446
train_00724,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00724.jpg,0,0,0.999230146408081,0.000769815465901047,0.9984603524208069,724,train_01108,0.85891366,0.0,0.0,train_00518,18.0,0.0,none,train_01108,0,False,0.787557,0.74489856,0.41142020497803805,0.37042459736456806,0.60497803806735,0.60497803806735,0.000769815465901047,0.00030362581805126087
train_00725,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00725.jpg,0,0,0.9999877214431763,1.2278286703804042e-05,0.9999754428863525,725,train_00389,0.8536677,0.0,0.0,train_00384,20.0,0.0,none,train_00389,1,False,0.83279324,0.83016187,0.8638360175695461,0.9604685212298683,0.09751098096632504,0.09751098096632504,1.2278286703804042e-05,1.1080746804889309e-05
train_00726,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00726.jpg,0,0,0.96270751953125,0.037292517721652985,0.9254149794578552,726,train_01362,0.7193781,0.0,0.0,train_00941,18.0,0.0,none,train_01362,0,False,0.7067221,0.7315531,0.022693997071742314,0.2891654465592972,0.8707174231332357,0.8707174231332357,0.037292517721652985,0.004461678058905024
train_00727,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00727.jpg,0,0,0.9970935583114624,0.0029063825495541096,0.9941872358322144,727,train_00769,0.8253764,0.0,0.0,train_01242,16.0,0.0,none,train_00769,0,False,0.80070287,0.82113934,0.5505124450951684,0.9304538799414348,0.297510980966325,0.297510980966325,0.0029063825495541096,0.0020298338949563777
train_00728,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00728.jpg,0,0,0.9999971389770508,2.818027724060812e-06,0.9999943375587463,728,train_00014,0.81000936,0.0,0.0,train_00215,20.0,0.0,none,train_00014,0,False,0.7967179,0.7244446,0.5051244509516838,0.24231332357247437,0.6,0.6,2.818027724060812e-06,1.1272047068577493e-06
train_00729,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00729.jpg,1,1,0.0016088355332612991,0.9983910918235779,0.9967821836471558,729,train_00744,0.80502737,0.0,0.0,train_00359,20.0,0.0,none,train_00744,1,False,0.789712,0.72178227,0.431185944363104,0.22913616398243045,0.6496339677891654,0.6496339677891654,0.0016089081764221191,0.000561892869089115
train_00730,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00730.jpg,0,0,0.9685668349266052,0.03143319487571716,0.9371336102485657,730,train_01088,0.9259402,0.0,0.0,train_00608,16.0,0.0,none,train_01088,0,False,0.79420483,0.7980081,0.4707174231332357,0.8125915080527086,0.3925329428989751,0.3925329428989751,0.03143319487571716,0.017894219910401722
train_00731,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00731.jpg,0,0,0.9999979734420776,2.0239695004420355e-06,0.9999959468841553,731,train_01004,0.9989389,0.45775139850070445,1.0,train_01004,0.0,1.0,phash,train_01004,0,False,0.8448485,0.75074065,0.9363103953147877,0.41654465592972184,0.27159590043923876,0.27159590043923876,2.0239695004420355e-06,1.4742617061302254e-06
train_00732,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00732.jpg,1,1,0.007822081446647644,0.9921779036521912,0.9843558073043823,732,train_00754,0.79554623,0.0,0.0,train_00140,16.0,0.0,none,train_00754,1,False,0.7844611,0.71910465,0.3784773060029283,0.21742313323572474,0.6859443631039531,0.6859443631039531,0.007822096347808838,0.002418142341944768
train_00733,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00733.jpg,0,0,0.9799430966377258,0.0200568325817585,0.9598863124847412,733,train_00646,0.7670602,0.0,0.0,train_00574,18.0,0.0,none,train_00646,0,False,0.7544754,0.8200036,0.16325036603221083,0.9260614934114202,0.5316251830161054,0.5316251830161054,0.0200568325817585,0.009017282684542095
train_00734,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00734.jpg,0,0,0.8757261633872986,0.12427382916212082,0.7514523267745972,734,train_01341,0.75876755,0.0,0.0,train_00530,18.0,0.0,none,train_01341,0,False,0.7409294,0.79290414,0.09297218155197658,0.7745241581259151,0.6344070278184479,0.6344070278184479,0.12427382916212082,0.034141213415580976
train_00735,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00735.jpg,0,0,0.9975531697273254,0.0024468598421663046,0.9951062798500061,735,train_00736,0.9604606,0.0,0.0,train_01329,14.0,0.0,none,train_00736,0,False,0.82121813,0.8156734,0.7569546120058566,0.9062957540263543,0.18330893118594438,0.18330893118594438,0.0024468598421663046,0.001988549318900023
train_00736,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00736.jpg,0,0,0.9917429089546204,0.008257043547928333,0.9834859371185303,736,train_00735,0.9604606,0.0,0.0,train_00229,18.0,0.0,none,train_00735,0,False,0.8132809,0.835351,0.6822840409956076,0.972181551976574,0.20175695461200582,0.20175695461200582,0.008257043547928333,0.006482281292158191
train_00737,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00737.jpg,0,0,0.9815230965614319,0.018476828932762146,0.9630463123321533,737,train_01036,0.7829544,0.0,0.0,train_00038,18.0,0.0,none,train_01036,0,False,0.75740886,0.76647246,0.18521229868228403,0.54099560761347,0.6724743777452415,0.6724743777452415,0.018476828932762146,0.0058280046677634915
train_00738,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00738.jpg,1,1,0.004820650443434715,0.9951794147491455,0.990358829498291,738,train_00997,0.82217485,0.0,0.0,train_00634,18.0,0.0,none,train_00997,1,False,0.79994273,0.7126561,0.54099560761347,0.19326500732064422,0.5980966325036603,0.5980966325036603,0.004820585250854492,0.0019187305508247484
train_00739,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00739.jpg,1,1,0.0041700368747115135,0.9958299994468689,0.9916599988937378,739,train_00230,0.7781105,0.0,0.0,train_00585,20.0,0.0,none,train_00230,1,False,0.7478514,0.7075332,0.1281112737920937,0.1698389458272328,0.8551976573938507,0.8551976573938507,0.0041700005531311035,0.0005987899405156548
train_00740,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00740.jpg,0,0,0.9956797361373901,0.00432024709880352,0.991359531879425,740,train_01338,0.7759318,0.0,0.0,train_01269,16.0,0.0,none,train_01338,0,False,0.76428926,0.8202996,0.22108345534407028,0.9275256222547584,0.49633967789165445,0.49633967789165445,0.00432024709880352,0.00215713593069812
train_00741,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00741.jpg,0,0,0.9352453351020813,0.06475468724966049,0.8704906105995178,741,train_00143,0.7600265,0.0,0.0,train_00333,16.0,0.0,none,train_00143,0,False,0.7501988,0.8259814,0.1398243045387994,0.9509516837481699,0.5357247437774524,0.5357247437774524,0.06475468724966049,0.026170428859149324
train_00742,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00742.jpg,1,0,0.8445678949356079,0.15543211996555328,0.6891357898712158,742,train_01337,0.716919,0.0,0.0,train_00487,18.0,0.0,none,train_01337,1,False,0.68429077,0.7288172,0.007320644216691069,0.27379209370424595,0.886090775988287,0.886090775988287,0.8445678800344467,0.06629766903624516
train_00743,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00743.jpg,0,0,0.9581289887428284,0.041871048510074615,0.916257917881012,743,train_00857,0.7943264,0.0,0.0,train_00327,16.0,0.0,none,train_00857,0,False,0.7573471,0.8013967,0.18448023426061494,0.8330893118594437,0.5560761346998535,0.5560761346998535,0.041871048510074615,0.017030996915561085
train_00744,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00744.jpg,1,1,1.0459284567332361e-05,0.9999895095825195,0.9999790191650391,744,train_00951,0.88556105,0.0,0.0,train_01274,18.0,0.0,none,train_00951,1,False,0.87024367,0.7331341,0.9985358711566618,0.2972181551976574,0.28199121522694004,0.28199121522694004,1.049041748046875e-05,7.532053874818523e-06
train_00745,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00745.jpg,0,0,0.9994568228721619,0.0005432363832369447,0.9989135265350342,745,train_00961,0.80676466,0.0,0.0,train_00694,18.0,0.0,none,train_00961,0,False,0.7704767,0.7274932,0.26061493411420206,0.2642752562225476,0.7379209370424598,0.7379209370424598,0.0005432363832369447,0.00014221620009739722
train_00746,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00746.jpg,0,0,0.9957109689712524,0.004288977477699518,0.9914220571517944,746,train_01078,0.829993,0.0,0.0,train_00284,20.0,0.0,none,train_01078,0,False,0.80636704,0.8101777,0.6068814055636896,0.8784773060029283,0.284480234260615,0.284480234260615,0.004288977477699518,0.003042523755977856
train_00747,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00747.jpg,1,1,0.0007213204517029226,0.999278724193573,0.998557448387146,747,train_00336,0.8748664,0.0,0.0,train_00359,18.0,0.0,none,train_00336,1,False,0.81234866,0.7139658,0.6771595900439239,0.19912152269399708,0.5140556368960468,0.5140556368960468,0.000721275806427002,0.00034999429816255585
train_00748,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00748.jpg,1,1,0.0018830082844942808,0.9981169700622559,0.9962339401245117,748,train_01231,0.823332,0.0,0.0,train_00080,18.0,0.0,none,train_01231,1,False,0.77493393,0.6687121,0.29062957540263545,0.06588579795021962,0.7992679355783309,0.7992679355783309,0.0018830299377441406,0.00037656097456200245
