id,path,label,pred_label,pred_clean,pred_dusty,confidence,embedding_row,nearest_id,nearest_cos_sim,resnet18_dup_score,phash_dup_score,phash_nearest_id,nearest_phash_dist,dup_score,dup_source,effective_nearest_id,nearest_label,label_conflict,mean_cos,centroid_cos,density_rank,centroid_rank,ood_score_raw,ood_score,disagreement,mislabel_score,ood_score_v1,ood_score_raw_v1,mislabel_score_v1,raw_model_disagreement_v1,mean_knn1_cos,mean_knn5_cos,mean_knn10_cos,mean_knn20_cos,embedding_knn1_id,embedding_knn1_cos,embedding_knn1_label,ood_raw_rank_knn5,ood_raw_rank_knn10,ood_raw_rank_knn20,ood_score_v2_raw,ood_score_v2_q90_q99,ood_score_v2_q95_q995,ood_score_v2,knn1_label_disagreement,knn5_label_disagreement,knn10_label_disagreement,knn20_label_disagreement,raw_model_disagreement,model_signal_v2,knn_signal_v2,inlier_weight_v2,mislabel_score_v2_add,mislabel_score_v2_mul
train_00709,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00709.jpg,1,1,0.0288305170834064,0.971169412136078,0.9423388242721558,709,train_00284,0.9157226,0.0,0.0,train_00032,18.0,0.0,none,train_00284,1,False,0.80365515,0.7432142,0.5790629575402635,0.3550512445095168,0.5105417276720352,0.5105417276720352,0.0288305878639221,0.0132976915565391,0.5105417276720352,0.5105417276720352,0.0132976915565391,0.0288305878639221,0.9157226,0.85080516,0.80365527,0.77292734,train_00284,0.9157226,1,0.14714494875549047,0.4216691068814056,0.6083455344070278,0.4216691068814056,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.0288305170834064,0.027999316327470943,0.1,1.0,0.05679958979648257,0.05291438020753049
train_00710,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00710.jpg,0,0,0.9999738931655884,2.605397639854345e-05,0.9999479055404664,710,train_01068,0.844223,0.0,0.0,train_00025,18.0,0.0,none,train_01068,0,False,0.8241221,0.79986984,0.7928257686676428,0.8250366032210834,0.194289897510981,0.194289897510981,2.605397639854345e-05,2.099085842992323e-05,0.194289897510981,0.194289897510981,2.099085842992323e-05,2.605397639854345e-05,0.84422314,0.8351757,0.82412213,0.8142274,train_01068,0.84422314,0,0.2642752562225476,0.20790629575402636,0.16764275256222547,0.20790629575402636,0.0,0.0,0.0,0.0,0.0,0.0,0.05,2.605397639854345e-05,2.605329776463386e-05,0.0,1.0,1.5631978658780314e-05,0.0
train_00711,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00711.jpg,0,0,0.9993932247161864,0.0006067533395253,0.9987865090370178,711,train_01322,0.8381759,0.0,0.0,train_00250,20.0,0.0,none,train_01322,0,False,0.7962612,0.81499547,0.5,0.8989751098096632,0.3404099560761346,0.3404099560761346,0.0006067533395253,0.0003997228125166,0.3404099560761346,0.3404099560761346,0.0003997228125166,0.0006067533395253,0.838176,0.8093718,0.7962612,0.7845783,train_01322,0.838176,0,0.527818448023426,0.5007320644216691,0.48535871156661786,0.5007320644216691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006067533395253,0.0006063851946781634,0.0,1.0,0.00036383111680689804,0.0
train_00712,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00712.jpg,0,0,0.9993019104003906,0.0006980580510571,0.998603880405426,712,train_00195,0.99770075,0.0894972962258302,1.0,train_00195,0.0,1.0,phash,train_00195,0,False,0.8323749,0.852484,0.862371888726208,0.9963396778916545,0.0840409956076134,0.0840409956076134,0.0006980580510571,0.0006384998889763,0.0840409956076134,0.0840409956076134,0.0006384998889763,0.0006980580510571,0.9977008,0.8560545,0.83237505,0.81565297,train_00195,0.9977008,0,0.11200585651537336,0.1383601756954612,0.15446559297218154,0.1383601756954612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006980580510571,0.0006975707647954845,0.0,1.0,0.0004185424588772907,0.0
train_00713,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00713.jpg,1,1,0.0164793226867914,0.9835206866264344,0.9670413732528688,713,train_00053,0.9234784,0.0,0.0,train_01237,18.0,0.0,none,train_00053,1,False,0.8250882,0.7791699,0.8045387994143485,0.6581259150805271,0.2540263543191801,0.2540263543191801,0.0164793133735656,0.0118879686778206,0.2540263543191801,0.2540263543191801,0.0118879686778206,0.0164793133735656,0.9234784,0.8659832,0.8250883,0.8018656,train_00053,0.9234784,1,0.06734992679355783,0.19619326500732065,0.29062957540263545,0.19619326500732065,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.0164793226867914,0.016207754764051653,0.1,1.0,0.049724652858431,0.040258855875510986
train_00714,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00714.jpg,0,0,0.9999927282333374,7.218461632874096e-06,0.9999855756759644,714,train_00362,0.82023764,0.0,0.0,train_01178,12.0,0.0,none,train_00362,0,False,0.7876686,0.76880383,0.4128843338213763,0.5600292825768668,0.5282576866764275,0.5282576866764275,7.218461632874096e-06,3.4052046708453976e-06,0.5282576866764275,0.5282576866764275,3.4052046708453976e-06,7.218461632874096e-06,0.8202376,0.79558384,0.7876686,0.7801035,train_00362,0.8202376,0,0.6478770131771596,0.5878477306002928,0.5336749633967789,0.5878477306002928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.218461632874096e-06,7.21840957215928e-06,0.0,1.0,4.331045743295568e-06,0.0
train_00715,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00715.jpg,0,0,0.9999672174453736,3.282098987256177e-05,0.9999343752861024,715,train_00326,0.9436343,0.0,0.0,train_00326,10.0,0.0,none,train_00326,0,False,0.82718354,0.79187286,0.8235724743777453,0.7642752562225475,0.2001464128843337,0.2001464128843337,3.282098987256177e-05,2.625026370315334e-05,0.2001464128843337,0.2001464128843337,2.625026370315334e-05,3.282098987256177e-05,0.9436342,0.85980797,0.82718354,0.80580795,train_00326,0.9436342,0,0.09224011713030747,0.17715959004392387,0.25109809663250365,0.17715959004392387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.282098987256177e-05,3.2819912938526655e-05,0.0,1.0,1.9691947763115993e-05,0.0
train_00716,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00716.jpg,0,0,0.9980358481407166,0.0019641295075416,0.996071755886078,716,train_00793,0.80636644,0.0,0.0,train_00769,16.0,0.0,none,train_00793,0,False,0.78911525,0.82464147,0.4267935578330893,0.944363103953148,0.3661786237188872,0.3661786237188872,0.0019641295075416,0.0012400169680178,0.3661786237188872,0.3661786237188872,0.0012400169680178,0.0019641295075416,0.80636644,0.7973864,0.7891153,0.77992463,train_00793,0.80636644,0,0.6390922401171303,0.5739385065885798,0.5366032210834554,0.5739385065885798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019641295075416,0.0019602717174531095,0.0,1.0,0.0011761630304718657,0.0
train_00717,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00717.jpg,1,1,0.0008156811236403,0.9991843104362488,0.9983686208724976,717,train_00744,0.8451319,0.0,0.0,train_00185,20.0,0.0,none,train_00744,1,False,0.81608665,0.73816586,0.7093704245973645,0.3257686676427526,0.4440702781844803,0.4440702781844803,0.0008156895637512,0.0004527262971787,0.4440702781844803,0.4440702781844803,0.0004527262971787,0.0008156895637512,0.8451315,0.8238055,0.8160866,0.80709875,train_00744,0.8451315,1,0.37481698389458273,0.2913616398243045,0.23792093704245973,0.2913616398243045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008156811236403,0.0008150157810603978,0.0,1.0,0.0004890094686362386,0.0
train_00718,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00718.jpg,1,1,0.0006390674971044,0.999360978603363,0.998721957206726,718,train_00898,0.8487394,0.0,0.0,train_00126,20.0,0.0,none,train_00898,1,False,0.82528293,0.7536226,0.8067349926793558,0.4377745241581259,0.3408491947291362,0.3408491947291362,0.0006390213966369,0.0004206731418972,0.3408491947291362,0.3408491947291362,0.0004206731418972,0.0006390213966369,0.84873927,0.83374226,0.82528293,0.81544226,train_00898,0.84873927,1,0.2781844802342606,0.19399707174231332,0.15519765739385066,0.19399707174231332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006390674971044,0.000638659119299855,0.0,1.0,0.000383195471579913,0.0
train_00719,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00719.jpg,1,0,0.6820915937423706,0.3179084360599518,0.3641831278800964,719,train_00683,0.76742816,0.0,0.0,train_00659,18.0,0.0,none,train_00683,0,False,0.73700064,0.8117039,0.0783308931185944,0.8865300146412884,0.5983894582723279,0.5983894582723279,0.6820915639400482,0.0997625643162618,0.5983894582723279,0.5983894582723279,0.0997625643162618,0.6820915639400482,0.76742816,0.74849266,0.7370008,0.72416383,train_00683,0.76742816,0,0.9333821376281113,0.9224011713030746,0.9165446559297218,0.9224011713030746,0.24827024827024805,0.0,0.24827024827024805,1.0,0.4,0.6,0.6,0.6820915937423706,0.4652489219260936,0.6,0.7079173549761788,0.36751483692354625,0.37402520732574424
train_00720,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00720.jpg,0,0,0.9932237863540648,0.0067762918770313,0.9864473938941956,720,train_00897,0.81058276,0.0,0.0,train_00160,18.0,0.0,none,train_00897,0,False,0.7773316,0.8261626,0.3103953147877013,0.952415812591508,0.4327964860907759,0.4327964860907759,0.0067762918770313,0.0037914466268225,0.4327964860907759,0.4327964860907759,0.0037914466268225,0.0067762918770313,0.81058294,0.78801364,0.77733165,0.7647351,train_00897,0.81058294,0,0.7049780380673499,0.6903367496339677,0.678623718887262,0.6903367496339677,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0067762918770313,0.006730373669697616,0.2,1.0,0.08403822420181858,0.036688891151675916
train_00721,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00721.jpg,0,0,0.9998151659965516,0.0001848813117248,0.9996302127838136,721,train_00275,0.81693894,0.0,0.0,train_00200,20.0,0.0,none,train_00275,0,False,0.79493827,0.76651824,0.4824304538799414,0.5424597364568082,0.4935578330893119,0.4935578330893119,0.0001848813117248,9.359706832846554e-05,0.4935578330893119,0.4935578330893119,9.359706832846554e-05,0.0001848813117248,0.8169388,0.8029755,0.79493845,0.7863261,train_00275,0.8169388,0,0.5863836017569546,0.5183016105417276,0.4670571010248902,0.5183016105417276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001848813117248,0.0001848471283520062,0.0,1.0,0.0001109082770112037,0.0
train_00722,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00722.jpg,0,0,0.9993360638618468,0.0006639073253609,0.9986721873283386,722,train_01058,0.8173411,0.0,0.0,train_01129,18.0,0.0,none,train_01058,0,False,0.8012889,0.7998198,0.5592972181551976,0.8243045387994143,0.3346998535871157,0.3346998535871157,0.0006639073253609,0.0004411111490427,0.3346998535871157,0.3346998535871157,0.0004411111490427,0.0006639073253609,0.81734097,0.80917263,0.8012889,0.7933932,train_01058,0.81734097,0,0.5307467057101025,0.44143484626647145,0.3828696925329429,0.44143484626647145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006639073253609,0.0006634665530811885,0.0,1.0,0.0003980799318487131,0.0
train_00723,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00723.jpg,0,0,0.9740191102027892,0.0259808879345655,0.9480382204055786,723,train_01345,0.85444814,0.0,0.0,train_00083,14.0,0.0,none,train_01345,0,False,0.81340516,0.7681702,0.6830161054172768,0.5556368960468521,0.3679355783308931,0.3679355783308931,0.0259808879345655,0.0155682996116744,0.3679355783308931,0.3679355783308931,0.0155682996116744,0.0259808879345655,0.8544481,0.82767546,0.81340516,0.7899403,train_01345,0.8544481,0,0.3367496339677892,0.31771595900439237,0.41947291361639827,0.31771595900439237,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0259808879345655,0.02530588134830387,0.0,1.0,0.015183528808982322,0.0
train_00724,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00724.jpg,0,0,0.999230146408081,0.000769815465901,0.9984603524208068,724,train_01108,0.85891366,0.0,0.0,train_00518,18.0,0.0,none,train_01108,0,False,0.787557,0.74489856,0.411420204978038,0.370424597364568,0.60497803806735,0.60497803806735,0.000769815465901,0.0003036258180512,0.60497803806735,0.60497803806735,0.0003036258180512,0.000769815465901,0.8589135,0.80426484,0.787557,0.77294505,train_01108,0.8589135,0,0.5724743777452416,0.5893118594436311,0.6068814055636896,0.5893118594436311,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.000769815465901,0.0007692228436417501,0.0,1.0,0.00046153370618505,0.0
train_00725,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00725.jpg,0,0,0.9999877214431764,1.2278286703804042e-05,0.9999754428863524,725,train_00389,0.8536677,0.0,0.0,train_00384,20.0,0.0,none,train_00389,1,False,0.83279324,0.83016187,0.8638360175695461,0.9604685212298684,0.097510980966325,0.097510980966325,1.2278286703804042e-05,1.1080746804889309e-05,0.097510980966325,0.097510980966325,1.1080746804889309e-05,1.2278286703804042e-05,0.8536676,0.84046525,0.83279324,0.82356054,train_00389,0.8536676,1,0.22035139092240116,0.13689604685212298,0.09736456808199122,0.13689604685212298,0.0,0.0,0.0,1.0,0.2,0.1,0.05,1.2278286703804042e-05,1.2278135944163051e-05,0.1,1.0,0.0400073668815665,0.0011080675044492123
train_00726,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00726.jpg,0,0,0.96270751953125,0.0372925177216529,0.9254149794578552,726,train_01362,0.7193781,0.0,0.0,train_00941,18.0,0.0,none,train_01362,0,False,0.7067221,0.7315531,0.0226939970717423,0.2891654465592972,0.8707174231332357,0.8707174231332357,0.0372925177216529,0.004461678058905,0.8707174231332357,0.8707174231332357,0.004461678058905,0.0372925177216529,0.71937805,0.7117652,0.706722,0.6953689,train_01362,0.71937805,0,0.9875549048316252,0.9780380673499268,0.9612005856515373,0.9780380673499268,0.8669108669108682,0.6227106227106235,0.8669108669108682,0.0,0.0,0.1,0.1,0.0372925177216529,0.03590178612148401,0.1,0.0,0.0,0.0
train_00727,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00727.jpg,0,0,0.9970935583114624,0.0029063825495541,0.9941872358322144,727,train_00769,0.8253764,0.0,0.0,train_01242,16.0,0.0,none,train_00769,0,False,0.80070287,0.82113934,0.5505124450951684,0.9304538799414348,0.297510980966325,0.297510980966325,0.0029063825495541,0.0020298338949563,0.297510980966325,0.297510980966325,0.0020298338949563,0.0029063825495541,0.8253763,0.8123274,0.80070275,0.7890326,train_00769,0.8253763,0,0.49194729136163984,0.45021961932650073,0.42825768667642755,0.45021961932650073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029063825495541,0.0028979354913831372,0.0,1.0,0.0017387612948298822,0.0
train_00728,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00728.jpg,0,0,0.9999971389770508,2.818027724060812e-06,0.9999943375587464,728,train_00014,0.81000936,0.0,0.0,train_00215,20.0,0.0,none,train_00014,0,False,0.7967179,0.7244446,0.5051244509516838,0.2423133235724743,0.6,0.6,2.818027724060812e-06,1.1272047068577493e-06,0.6,0.6,1.1272047068577493e-06,2.818027724060812e-06,0.81000924,0.8054451,0.79671794,0.7868799,train_00014,0.81000924,0,0.5666178623718887,0.4956076134699854,0.4568081991215227,0.4956076134699854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.818027724060812e-06,2.8180197456025927e-06,0.0,1.0,1.6908118473615557e-06,0.0
train_00729,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00729.jpg,1,1,0.0016088355332612,0.998391091823578,0.9967821836471558,729,train_00744,0.80502737,0.0,0.0,train_00359,20.0,0.0,none,train_00744,1,False,0.789712,0.72178227,0.431185944363104,0.2291361639824304,0.6496339677891654,0.6496339677891654,0.0016089081764221,0.0005618928690891,0.6496339677891654,0.6496339677891654,0.0005618928690891,0.0016089081764221,0.80502725,0.7968899,0.7897119,0.7834448,train_00744,0.80502725,1,0.6412884333821376,0.5695461200585652,0.4978038067349927,0.5695461200585652,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0016088355332612,0.0016062470646172177,0.0,1.0,0.0009637482387703306,0.0
train_00730,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00730.jpg,0,0,0.9685668349266052,0.0314331948757171,0.9371336102485656,730,train_01088,0.9259402,0.0,0.0,train_00608,16.0,0.0,none,train_01088,0,False,0.79420483,0.7980081,0.4707174231332357,0.8125915080527086,0.3925329428989751,0.3925329428989751,0.0314331948757171,0.0178942199104017,0.3925329428989751,0.3925329428989751,0.0178942199104017,0.0314331948757171,0.9259406,0.84667647,0.7942049,0.7592897,train_01088,0.9259406,0,0.17349926793557832,0.5300146412884333,0.718887262079063,0.5300146412884333,0.0,0.0,0.0,0.0,0.0,0.3,0.15,0.0314331948757171,0.030445149135622292,0.3,1.0,0.13826708948137337,0.0955695806242064
train_00731,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00731.jpg,0,0,0.9999979734420776,2.0239695004420355e-06,0.9999959468841552,731,train_01004,0.9989389,0.4577513985007044,1.0,train_01004,0.0,1.0,phash,train_01004,0,False,0.8448485,0.75074065,0.9363103953147875,0.4165446559297218,0.2715959004392387,0.2715959004392387,2.0239695004420355e-06,1.4742617061302254e-06,0.2715959004392387,0.2715959004392387,1.4742617061302254e-06,2.0239695004420355e-06,0.998939,0.8692787,0.8448485,0.8287274,train_01004,0.998939,0,0.05636896046852123,0.06442166910688141,0.060029282576866766,0.06442166910688141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0239695004420355e-06,2.0239653987506098e-06,0.0,1.0,1.2143792392503657e-06,0.0
train_00732,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00732.jpg,1,1,0.0078220814466476,0.9921779036521912,0.9843558073043824,732,train_00754,0.79554623,0.0,0.0,train_00140,16.0,0.0,none,train_00754,1,False,0.7844611,0.71910465,0.3784773060029283,0.2174231332357247,0.6859443631039531,0.6859443631039531,0.0078220963478088,0.0024181423419447,0.6859443631039531,0.6859443631039531,0.0024181423419447,0.0078220963478088,0.7955461,0.7894112,0.784461,0.77756137,train_00754,0.7955461,1,0.6969253294289898,0.6222547584187409,0.5600292825768668,0.6222547584187409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078220814466476,0.007760896371931515,0.0,1.0,0.004656537823158909,0.0
train_00733,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00733.jpg,0,0,0.9799430966377258,0.0200568325817585,0.9598863124847412,733,train_00646,0.7670602,0.0,0.0,train_00574,18.0,0.0,none,train_00646,0,False,0.7544754,0.8200036,0.1632503660322108,0.9260614934114202,0.5316251830161054,0.5316251830161054,0.0200568325817585,0.009017282684542,0.5316251830161054,0.5316251830161054,0.009017282684542,0.0200568325817585,0.76706016,0.75839937,0.7544754,0.74836373,train_00646,0.76706016,0,0.8916544655929722,0.8374816983894583,0.7913616398243045,0.8374816983894583,0.0,0.0,0.0,0.0,0.4,0.3,0.15,0.0200568325817585,0.01965455582439324,0.3,1.0,0.13179273349463594,0.07678780337604385
train_00734,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00734.jpg,0,0,0.8757261633872986,0.1242738291621208,0.7514523267745972,734,train_01341,0.75876755,0.0,0.0,train_00530,18.0,0.0,none,train_01341,0,False,0.7409294,0.79290414,0.0929721815519765,0.7745241581259151,0.6344070278184479,0.6344070278184479,0.1242738291621208,0.0341412134155809,0.6344070278184479,0.6344070278184479,0.0341412134155809,0.1242738291621208,0.7587677,0.74774903,0.7409295,0.72905934,train_01341,0.7587677,0,0.9363103953147877,0.9077598828696926,0.8997071742313324,0.9077598828696926,0.08547008547008567,0.0,0.08547008547008567,0.0,0.4,0.4,0.3,0.1242738291621208,0.10882984362159263,0.4,0.8994469582704874,0.2026435164119746,0.18766338931050813
train_00735,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00735.jpg,0,0,0.9975531697273254,0.0024468598421663,0.995106279850006,735,train_00736,0.9604606,0.0,0.0,train_01329,14.0,0.0,none,train_00736,0,False,0.82121813,0.8156734,0.7569546120058566,0.9062957540263544,0.1833089311859443,0.1833089311859443,0.0024468598421663,0.0019885493189,0.1833089311859443,0.1833089311859443,0.0019885493189,0.0024468598421663,0.9604606,0.8622265,0.82121813,0.7945669,train_00736,0.9604606,0,0.08125915080527087,0.24377745241581258,0.3623718887262079,0.24377745241581258,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.0024468598421663,0.0024408727185093898,0.1,1.0,0.04146452363110564,0.015623292605943825
train_00736,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00736.jpg,0,0,0.9917429089546204,0.0082570435479283,0.9834859371185304,736,train_00735,0.9604606,0.0,0.0,train_00229,18.0,0.0,none,train_00735,0,False,0.8132809,0.835351,0.6822840409956076,0.972181551976574,0.2017569546120058,0.2017569546120058,0.0082570435479283,0.0064822812921581,0.2017569546120058,0.2017569546120058,0.0064822812921581,0.0082570435479283,0.9604606,0.8513276,0.8132809,0.78857756,train_00735,0.9604606,0,0.14421669106881405,0.3184480234260615,0.4355783308931186,0.3184480234260615,0.0,0.0,0.0,0.0,0.2,0.2,0.15,0.0082570435479283,0.008188864879745539,0.2,1.0,0.08491331892784734,0.040469407902131556
train_00737,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00737.jpg,0,0,0.981523096561432,0.0184768289327621,0.9630463123321532,737,train_01036,0.7829544,0.0,0.0,train_00038,18.0,0.0,none,train_01036,0,False,0.75740886,0.76647246,0.185212298682284,0.54099560761347,0.6724743777452415,0.6724743777452415,0.0184768289327621,0.0058280046677634,0.6724743777452415,0.6724743777452415,0.0058280046677634,0.0184768289327621,0.78295434,0.7657114,0.75740874,0.74590266,train_01036,0.78295434,0,0.8543191800878477,0.8155197657393851,0.8133235724743777,0.8155197657393851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0184768289327621,0.01813543545002534,0.0,1.0,0.010881261270015203,0.0
train_00738,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00738.jpg,1,1,0.0048206504434347,0.9951794147491456,0.990358829498291,738,train_00997,0.82217485,0.0,0.0,train_00634,18.0,0.0,none,train_00997,1,False,0.79994273,0.7126561,0.54099560761347,0.1932650073206442,0.5980966325036603,0.5980966325036603,0.0048205852508544,0.0019187305508247,0.5980966325036603,0.5980966325036603,0.0019187305508247,0.0048205852508544,0.8221747,0.8133572,0.7999426,0.7870333,train_00997,0.8221747,1,0.4816983894582723,0.45973645680819913,0.4546120058565154,0.45973645680819913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048206504434347,0.004797412087007553,0.0,1.0,0.0028784472522045317,0.0
train_00739,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00739.jpg,1,1,0.0041700368747115,0.9958299994468688,0.9916599988937378,739,train_00230,0.7781105,0.0,0.0,train_00585,20.0,0.0,none,train_00230,1,False,0.7478514,0.7075332,0.1281112737920937,0.1698389458272328,0.8551976573938507,0.8551976573938507,0.0041700005531311,0.0005987899405156,0.8551976573938507,0.8551976573938507,0.0005987899405156,0.0041700005531311,0.7781105,0.7595248,0.7478513,0.7346612,train_00230,0.7781105,1,0.8879941434846267,0.8726207906295754,0.8696925329428989,0.8726207906295754,0.0,0.0,0.0,0.0,0.2,0.1,0.05,0.0041700368747115,0.0041526478186373755,0.1,1.0,0.042491588691182434,0.020378046566433633
train_00740,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00740.jpg,0,0,0.99567973613739,0.0043202470988035,0.991359531879425,740,train_01338,0.7759318,0.0,0.0,train_01269,16.0,0.0,none,train_01338,0,False,0.76428926,0.8202996,0.2210834553440702,0.9275256222547584,0.4963396778916544,0.4963396778916544,0.0043202470988035,0.0021571359306981,0.4963396778916544,0.4963396778916544,0.0021571359306981,0.0043202470988035,0.7759318,0.7708161,0.76428926,0.75694454,train_01338,0.7759318,0,0.8323572474377745,0.7796486090775988,0.7349926793557833,0.7796486090775988,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0043202470988035,0.004301582620138391,0.1,1.0,0.04258094957208304,0.020740257038277976
train_00741,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00741.jpg,0,0,0.9352453351020812,0.0647546872496604,0.8704906105995178,741,train_00143,0.7600265,0.0,0.0,train_00333,16.0,0.0,none,train_00143,0,False,0.7501988,0.8259814,0.1398243045387994,0.95095168374817,0.5357247437774524,0.5357247437774524,0.0647546872496604,0.0261704288591493,0.5357247437774524,0.5357247437774524,0.0261704288591493,0.0647546872496604,0.7600266,0.754292,0.75019884,0.7413315,train_00143,0.7600266,0,0.9077598828696926,0.8609077598828697,0.83601756954612,0.8609077598828697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0647546872496604,0.06056151724639904,0.0,1.0,0.036336910347839424,0.0
train_00742,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00742.jpg,1,0,0.8445678949356079,0.1554321199655532,0.6891357898712158,742,train_01337,0.716919,0.0,0.0,train_00487,18.0,0.0,none,train_01337,1,False,0.68429077,0.7288172,0.007320644216691,0.2737920937042459,0.886090775988287,0.886090775988287,0.8445678800344467,0.0662976690362451,0.886090775988287,0.886090775988287,0.0662976690362451,0.8445678800344467,0.7169191,0.6924737,0.68429077,0.67421615,train_01337,0.7169191,1,0.9948755490483162,0.9934114202049781,0.9816983894582724,0.9934114202049781,1.0,0.9645909645909665,1.0,0.0,0.6,0.5,0.6,0.8445678949356079,0.713294929155964,0.5,0.0,0.0,0.0
train_00743,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00743.jpg,0,0,0.9581289887428284,0.0418710485100746,0.916257917881012,743,train_00857,0.7943264,0.0,0.0,train_00327,16.0,0.0,none,train_00857,0,False,0.7573471,0.8013967,0.1844802342606149,0.8330893118594437,0.5560761346998535,0.5560761346998535,0.0418710485100746,0.017030996915561,0.5560761346998535,0.5560761346998535,0.017030996915561,0.0418710485100746,0.7943263,0.7723528,0.7573472,0.7406409,train_00857,0.7943263,0,0.8162518301610542,0.8162518301610542,0.8396778916544656,0.8162518301610542,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0418710485100746,0.0401178641187052,0.0,1.0,0.02407071847122312,0.0
